step,x1,x2
0,-2.51145,-0.0771367
0,-1.51333,-3.2104
0,-2.91732,0.212417
0,-2.90434,0.559159
0,-1.47793,2.71767
0,-2.3406,-0.620006
0,-1.68233,3.16854
0,1.87445,-2.32672
0,1.83306,-2.46725
0,-0.847361,2.74918
0,-1.40405,-2.53449
0,-2.92285,-0.462807
0,-2.69173,-0.0521759
0,2.22877,-2.62834
0,3.16837,0.0986409
0,2.74978,0.396855
0,3.76203,-0.00591089
0,-1.62019,-2.74009
0,-2.25694,-2.6692
0,1.6004,-2.17617
0,1.88402,-2.76468
0,-1.61073,-2.14851
0,-1.56939,2.39406
0,-0.942993,-2.18304
0,3.00752,-0.237511
0,-3.80475,0.235881
0,2.64145,-0.785093
0,2.13393,-2.33889
0,-3.4556,-0.485761
0,-1.15162,2.24689
0,2.01846,2.84466
0,-1.28536,-2.4362
0,-1.42342,2.95028
0,-3.18163,0.0343808
0,3.30078,0.225196
0,-3.47799,-0.200164
0,-2.89888,-0.163206
0,-2.29014,-0.157261
0,1.43511,-2.2903
0,-1.36779,-2.65619
0,-1.8026,2.71868
0,-1.08436,2.78971
0,-1.81127,-1.90337
0,2.42137,-0.633074
0,-1.11578,-2.50774
0,-1.7198,-3.0375
0,2.42832,2.64491
0,3.21368,0.127154
0,1.67392,2.81411
0,-1.20703,2.44799
0,-3.11666,-0.696409
0,-1.81212,2.70652
0,1.91801,-2.35846
0,2.86372,-0.505269
0,0.389056,3.05877
0,2.76431,-0.179386
0,-2.94737,-0.562224
0,1.36009,3.40746
0,-1.29785,2.74178
0,0.867002,3.49552
0,2.43088,0.76893
0,2.15398,0.562146
0,-2.35278,-0.329764
0,3.16903,0.218992
0,1.17448,2.01843
0,-2.02709,2.81448
0,-1.53405,-2.8238
0,3.38671,0.203227
0,1.19781,-3.07856
0,3.2093,-0.215033
0,1.53968,-1.96756
0,-1.29907,2.25317
0,1.56426,-2.97913
0,-2.35659,-0.224631
0,-1.41709,-2.47498
0,3.0637,-0.78342
0,0.921432,2.41714
0,3.12777,-0.0551117
0,1.11714,2.05871
0,2.83938,-0.18739
0,1.70513,2.46755
0,-1.25892,2.36022
0,2.89762,-0.139219
0,-1.81295,-2.34803
0,-3.32544,-0.208657
0,1.47075,2.07912
0,-3.12997,-0.284523
0,2.84474,-0.0239712
0,-3.31997,-0.0880303
0,2.02347,-2.6084
0,1.9581,2.73667
0,-1.19034,-2.90786
0,3.04196,0.0535652
0,-1.74505,-2.92721
0,0.903894,3.19653
0,1.11104,3.13656
0,-3.187,-0.344997
0,3.24901,-0.252477
0,-1.27262,-2.7312
0,3.19217,-0.387274
0,-1.16746,-2.40289
0,1.13214,3.65525
0,-1.28395,-1.68189
0,2.14011,-2.67361
0,1.33509,2.43669
0,-3.73201,-0.278334
0,-2.90129,0.610383
0,-3.30911,0.352823
0,0.998963,2.36355
0,1.31694,-2.44935
0,-1.31708,2.98301
0,1.80833,-2.50081
0,-1.34385,-1.96266
0,1.29563,2.90797
0,-2.22326,-2.43354
0,-1.6933,2.5991
0,1.91603,-2.53222
0,-2.64592,0.589506
0,1.65564,-2.12966
0,-1.63062,-2.60136
0,-1.70905,-2.18089
0,-2.83436,-0.202894
0,1.56187,-2.18145
0,-3.01571,-0.379573
0,-1.44724,1.80585
0,-2.69249,-0.168531
0,2.81228,0.350278
0,0.953935,3.37692
0,-3.1921,-0.2093
0,1.90849,2.88155
0,-2.01951,-0.0844824
0,-1.54816,2.00635
0,2.86716,-0.288573
0,1.32049,1.9004
0,-2.33576,-0.566641
0,-4.12088,-0.47537
0,-3.24154,-0.459822
0,-2.56068,-0.0551357
0,-2.98985,0.244157
0,-1.38559,2.9895
0,1.05621,-2.81708
0,-1.23361,1.58425
0,-2.05007,2.79847
0,1.3079,-2.22363
0,-1.17633,-3.07731
0,-1.33734,-2.1174
0,3.05897,-0.390986
0,1.85176,-2.34391
0,-1.28296,-2.3117
0,0.302155,-2.2457
0,3.72325,0.174655
0,1.57709,-2.3195
0,3.13529,0.260713
0,-2.99941,-0.306682
0,2.59827,-0.399277
0,0.950783,-3.02517
0,-0.795494,-2.29644
0,-3.25001,-0.156157
0,-1.45498,2.33586
0,3.02701,0.311042
0,-1.5143,-2.46367
0,-1.1454,2.48922
0,-1.38608,-2.72183
0,1.48859,-2.72797
0,1.28845,-2.52859
0,1.72662,-2.53955
0,3.19949,-0.295173
0,-1.98149,2.76489
0,-1.22485,-2.57813
0,2.03921,2.96116
0,-1.92777,-0.0803234
0,2.60046,-0.296055
0,1.2738,2.78849
0,2.13677,0.52742
0,-1.59572,-2.69679
0,1.06826,2.55239
0,-1.4947,2.5493
0,1.63562,-2.83393
0,-1.85833,-2.37874
0,3.03947,0.0788724
0,3.42361,-0.409026
0,-3.3421,0.502888
0,-3.59315,-0.523765
0,1.82714,2.69336
0,1.54209,-2.63474
0,-2.98749,-0.0368448
0,-2.45782,-0.159259
0,-3.06455,0.71778
0,-1.489,-1.70527
0,1.45801,3.14504
0,-2.16214,2.65953
0,0.866211,2.93586
0,1.01485,2.71158
0,1.38712,-3.06136
0,-2.14774,-2.80249
0,-0.803748,2.48068
0,1.86689,2.57526
0,1.85069,1.86731
0,2.83872,0.379762
0,-1.5653,2.56349
0,1.32782,3.05783
0,-1.38099,-2.58047
0,-1.24278,2.83337
0,1.58503,3.21689
0,2.97588,0.111232
0,2.74282,0.0600461
0,-0.864895,-2.85538
0,-1.95344,2.99678
0,-3.05951,0.0384017
0,1.48195,-2.56643
0,1.84021,-2.93373
0,1.09529,2.63206
0,-3.64258,-0.549221
0,2.24667,2.90106
0,2.99598,0.495203
0,-1.91624,-2.72432
0,1.74938,2.95434
0,-1.29483,1.58158
0,-3.38723,0.190827
0,-1.64238,-1.58198
0,-2.62938,0.223233
0,1.05322,-2.61219
0,1.59648,3.04919
0,-1.14755,-2.18488
0,1.13044,3.16294
0,0.947828,-2.81244
0,-1.32769,-2.65803
0,1.09759,2.26946
0,0.880698,-2.38529
0,-0.995772,-2.63823
0,1.33986,2.00915
0,1.86528,3.4826
0,-3.71898,-0.425373
0,2.72816,-0.225727
0,1.59094,3.24378
0,-1.09656,2.80912
0,-1.78957,2.15022
0,-1.81871,3.2173
0,1.4753,2.41934
0,-3.0735,0.329847
0,0.97486,-2.03213
0,3.06259,-0.0865376
0,-2.82286,0.0873588
0,2.86232,-0.101084
0,-1.84755,-2.33552
0,-1.7128,2.21557
0,-2.93365,0.531657
0,1.48066,2.35484
0,3.16156,0.774685
0,-2.08076,2.75096
0,-1.41797,3.06269
0,1.89636,-2.67276
0,-2.17381,-2.27545
0,-1.83408,-2.97677
0,1.95934,-2.96242
0,3.56114,0.134338
0,-2.87235,0.122906
0,-3.65537,-0.710555
0,1.58622,-2.37087
0,1.53304,2.26946
0,1.50757,2.56526
0,2.61714,0.405589
0,2.30789,0.235497
0,1.65373,-2.19419
0,-1.90212,-2.55751
0,-0.631534,-2.33325
0,1.54023,2.81374
0,-2.96553,0.876359
0,3.39345,-0.034246
0,-1.39907,2.44176
0,1.98394,-3.16052
0,0.858105,-2.01459
0,-0.638752,2.7854
0,1.5451,-2.33517
0,1.24118,2.66657
0,1.51556,-2.34745
0,0.876801,-2.80089
0,-1.162,-2.86831
0,-3.39734,0.816829
0,1.51525,-2.82964
0,0.823052,2.88981
0,1.77965,-2.71758
0,-3.44089,-0.00981977
0,2.66566,-0.376837
0,-1.54129,2.17752
0,3.09866,0.243197
0,1.16415,-3.14537
0,-0.875488,2.22197
0,-1.76398,2.68328
0,-2.76025,-0.102527
0,-1.31568,2.43768
0,2.61153,0.570527
0,-0.504623,-1.91969
0,1.55672,3.33145
0,-2.85772,-0.190915
0,1.68655,2.56032
0,2.60675,-0.359329
0,1.82082,-3.33669
0,1.74165,-3.24991
0,0.651529,-3.33361
0,2.28671,-2.67657
0,-1.46537,-2.03037
0,1.87367,2.04147
0,3.3476,0.0736725
0,-1.63667,2.60779
0,2.01192,2.24369
0,3.16035,-0.00386289
0,2.28113,-0.320901
0,-1.42271,-2.07914
0,3.40053,0.238885
0,-1.82611,-1.87759
0,3.0861,-0.402546
0,2.92684,0.358499
0,3.00305,0.354746
0,-1.05852,-2.43786
0,1.15692,2.65226
0,-1.48193,3.34181
0,-3.65053,-0.053929
0,1.26636,-2.46403
0,-2.47503,-2.15211
0,1.5055,1.8602
0,2.85555,0.243585
0,2.36342,0.00128889
0,1.07701,2.37568
0,1.5107,2.67146
0,-1.6883,2.70719
0,-1.17281,-2.70964
0,-0.927373,-2.01319
0,1.32852,2.34294
0,-2.16567,2.54745
0,1.35462,2.9097
0,-2.10386,-2.70903
0,3.3875,-0.292143
0,-1.80494,-3.17685
0,-0.45177,-2.89707
0,-2.02014,-2.91962
0,1.19028,2.49032
0,-1.16985,2.47875
0,-3.36913,-0.580535
0,1.50874,2.61509
0,-0.887627,2.63506
0,1.4604,2.17781
0,-1.62238,2.42269
0,2.85193,-0.383702
0,-1.28467,-2.65505
0,2.91986,-0.685618
0,-2.80254,0.194806
0,1.16435,2.99412
0,-3.5459,-0.00874796
0,1.39152,-3.12495
0,-2.92412,0.681028
0,3.02705,-0.185209
0,-1.32119,2.64036
0,-2.9889,-0.170217
0,-2.43121,0.182545
0,-1.71147,-2.64128
0,1.20365,2.35476
0,2.74371,-0.453725
0,-1.18909,2.48166
0,1.72165,-2.86613
0,1.47586,2.31366
0,1.78787,-2.69744
0,-3.29235,-0.656681
0,-1.38973,2.31472
0,1.49369,-2.79477
0,-1.11832,2.81573
0,-1.32112,-2.84452
0,-1.31348,3.28401
0,1.16713,-2.52914
0,-2.15969,-2.03865
0,-1.65916,-2.28504
0,0.810709,3.31709
0,-1.64275,-2.37981
0,-2.93967,-0.102188
0,2.17432,1.93886
0,3.11949,0.364258
0,-1.51194,-2.64534
0,1.44292,-3.08913
0,-1.48475,2.80316
0,-2.97256,-0.10891
0,1.30411,-2.70979
0,-0.996902,1.76342
0,1.51603,-2.72918
0,-2.41768,0.0221969
0,-0.90603,-3.44763
0,1.68383,-2.48605
0,-0.943786,-3.25462
0,2.93799,0.0264241
0,-3.19832,0.486631
0,-1.63547,3.41198
0,3.42167,0.380333
0,-1.27628,2.1726
0,1.32756,2.82718
0,1.77102,-2.0752
0,2.81302,-0.344061
0,1.84364,-2.92193
0,-1.15068,3.07797
0,-1.31754,2.45504
0,3.01643,0.237386
0,1.50407,3.47739
0,-1.89627,2.19701
0,1.10924,-2.83391
0,2.12843,-0.25186
0,1.23869,-2.56667
0,1.66712,-3.09416
0,-1.13998,3.31897
0,1.41669,3.22782
0,1.5796,3.39357
0,-2.55309,-0.625562
0,3.00745,0.42173
0,3.01222,-0.0147534
0,-0.992094,2.31413
0,3.00701,0.12945
0,1.36648,2.59002
0,1.81001,2.77121
0,1.17651,2.15643
0,2.68436,0.000499382
0,2.93602,-0.332783
0,2.76074,-0.608016
0,-2.83286,-0.0160075
0,0.996085,-2.58663
0,2.03705,-2.89405
0,-0.973945,2.46869
0,3.07913,0.0391003
0,-2.43939,0.0633735
0,-1.95676,2.07369
0,0.886832,-3.28286
0,3.01845,-0.38335
0,-1.53232,-2.87962
0,1.19169,2.40574
0,1.78143,2.96973
0,-2.85153,-0.395929
0,1.75745,2.87363
0,-2.89014,-0.241448
0,-2.71646,0.169127
0,-2.74674,2.85586
0,-3.7655,0.265425
0,1.43837,3.07552
0,-1.53926,-2.95272
0,-1.55894,3.022
0,-1.4895,2.55234
0,-1.20258,-2.51393
0,1.49763,-2.05165
0,3.62205,0.24533
0,1.38562,3.19684
0,-1.02675,2.88564
0,-1.98643,-2.54181
0,1.20253,-2.66168
0,1.59602,-2.55801
0,1.30993,-2.08889
0,0.821547,2.89015
0,0.757007,-2.44504
0,1.14524,2.9494
0,3.03458,0.0990826
0,1.09269,-2.8599
0,1.58289,2.8315
0,-0.328362,-2.50893
0,3.39042,-0.622774
0,-2.03196,-2.74027
0,1.02103,-2.00352
0,1.33591,3.15095
0,-0.905287,2.61519
0,-1.29928,2.57564
0,-1.28463,-2.40474
0,1.45054,2.80006
0,2.18948,2.88328
0,-1.36968,2.64798
0,1.09493,2.18716
0,1.62934,-3.14583
0,1.19347,3.11068
0,-2.23431,-0.666382
0,2.15066,-2.68265
0,-3.006,-0.0453647
0,1.93222,-3.24115
0,1.68247,-2.97602
0,-1.27168,-1.98096
0,-1.50017,-2.44841
0,1.66382,-2.91791
0,2.10466,-1.91549
0,-1.21929,2.62739
0,2.81524,-0.250596
0,2.18433,3.16384
0,2.97454,-0.631972
0,-2.6328,2.16471
0,2.94775,0.560276
0,-3.26066,0.201926
0,-0.978728,2.64949
0,1.44302,-3.12158
0,1.01901,-2.43164
0,-3.08036,0.0490125
0,1.48109,2.86373
0,-3.31387,-0.134232
0,2.25847,-2.91799
0,-1.61263,2.36232
0,-2.82209,0.408957
0,1.30072,2.42551
0,-1.61159,2.81001
0,-1.79576,2.44769
0,0.551122,2.04538
0,-3.04498,0.359146
0,1.61803,2.15857
0,-2.0601,2.66795
0,-3.66112,0.426371
0,-1.47444,-3.241
0,-1.88638,2.30835
0,1.19072,-3.19405
0,1.15013,-2.87184
0,2.71549,0.451183
0,1.54193,2.20077
0,-1.63385,2.24625
0,2.88,0.350204
0,-1.39909,3.51232
0,-1.34963,-2.96351
0,-1.1761,-2.1661
0,-2.56233,-0.437696
0,-1.55905,-2.14535
0,0.826108,2.39831
0,-2.07078,2.22505
0,-1.90498,-2.09785
0,1.40618,-2.94342
0,-3.41424,0.0566669
0,1.49555,3.13571
0,3.20001,-0.572719
0,-1.75159,-2.17005
0,2.75157,0.693829
0,-1.93932,2.82712
0,-3.34449,-0.203838
0,1.93943,-2.6489
0,3.32538,0.189316
0,-1.19845,2.2428
0,2.91137,0.169701
0,-1.83963,3.24988
0,-3.31089,-0.120001
0,1.09738,1.74075
0,2.21877,2.51634
0,2.82083,-0.079486
0,-2.43205,-0.386043
0,-1.22817,-2.76759
0,-1.73867,-2.37125
0,1.8953,-2.80364
0,2.69246,-0.467638
0,-2.5586,-0.230102
0,-3.73965,0.563981
0,-3.54794,0.311784
0,1.57337,-2.48291
0,2.76625,0.146237
0,-2.16711,-2.36286
0,-0.877196,-2.24447
0,-3.80782,-0.393684
0,-1.57512,2.79285
0,-1.54266,-2.79536
0,3.23812,0.465661
0,-1.59292,2.88965
0,-4.03162,-0.375004
0,-1.6285,-2.7935
0,3.13312,0.4055
0,1.70267,2.34919
0,-2.10911,2.82086
0,-3.73527,0.261215
0,1.42462,-3.06841
0,-2.8851,-0.00115044
0,2.98536,-0.0336893
0,1.66781,-2.2283
0,1.69865,-2.19322
0,-3.01766,0.647384
0,1.72844,-2.81555
0,-3.43756,0.0823187
0,0.977391,-2.98743
0,-1.40437,-2.84123
0,1.12667,-2.61187
0,1.52907,-2.68041
0,2.84898,0.341857
0,1.63697,2.50871
0,-0.514271,2.67561
0,1.9528,-2.82247
0,0.954824,2.28137
0,2.8928,-0.198643
0,2.03455,-2.64609
0,-1.31541,2.57948
0,1.32658,-2.58288
0,3.68562,-0.307179
0,-2.6932,-0.410403
0,-1.68385,2.59951
0,3.13055,0.593251
0,-1.52003,-2.93552
0,1.76002,2.45241
0,3.09547,-0.046489
0,2.22262,0.20332
0,3.23335,0.370642
0,2.22019,-3.07612
0,-1.2934,-2.43436
0,1.33237,-2.43923
0,-1.30014,-3.08555
0,-2.90151,-0.367194
0,1.23926,1.88818
0,1.31066,-2.6795
0,-1.28006,2.59844
0,-2.11692,2.94294
0,-1.54743,2.79342
0,1.88637,-2.02903
0,2.28449,2.56918
0,1.62445,2.16673
0,-1.07536,-3.07203
0,2.2779,0.332154
0,-3.20868,0.311043
0,-1.33677,1.94608
0,0.412128,2.15944
0,1.5066,2.10937
0,-3.2611,-0.583576
0,-1.43205,2.63441
0,-1.69256,3.1569
